auction_id;auction_name;auction_country;country_isocode;startdate;closedate;onlinedate;is_private;is_active;is_homedelivery;is_public;open_for_bidding;is_closed;sourcing_company
44214;Almere, Stijn Streuvelshof 10;Netherlands;nl;2020-02-11;2020-02-11;;0;1;0;;0;1;nvv
44734;A-merken elektrisch gereedschap, machines en toebehoren;Netherlands;nl;2020-01-12;2020-01-18;;0;0;1;;0;1;bva
44731;GEANNULEERD K Bedrijfsbeeindiging Hubo Zeewolde (Hubo Zeewolde);Netherlands;nl;2019-12-12;2020-01-12;;0;1;0;;0;1;bva
45279;Luxury jewels and watches;Netherlands;nl;2020-01-23;2020-01-31;;0;0;1;;0;1;art
44892;Exclusieve eiken parketvloeren te Utrecht;Netherlands;nl;2019-12-25;2020-01-02;;0;0;0;;0;1;bva
45898;Educatief speelgoed, onderwijs benodigdheden en baby artikelen. van o.a. Stokke, Quinny en Educo te Veghel;Netherlands;nl;2020-02-06;2020-02-14;;0;0;0;;0;1;bva
44825;Tuin- en Douglashout te Hardenberg;Netherlands;nl;2019-12-31;2020-01-09;;0;0;0;;0;1;bva
44834;Boten, buitenboordmotoren & watersport artikelen te Zevenaar;Netherlands;nl;2019-12-13;2020-01-09;;0;0;0;;0;1;bva
45000;Motoren en Scooters te Amersfoort;Netherlands;nl;2020-01-23;2020-01-29;;0;0;0;;0;1;bva
44316;ONDERHANDS VERKOCHT -       Nieuwe-Tonge, Kerkring 22 en 22A;Netherlands;nl;2020-02-20;2020-02-20;;0;1;0;;0;1;bog
45851;Dagaanbiedingen maandagmiddag;Netherlands;nl;2020-02-16;2020-02-17;;0;0;1;;0;1;3rdpartydailyspecials
44962;Executieveiling gereedschap, pneumatisch gereedschap en verlichting te Uden;Netherlands;nl;2019-12-27;2020-01-06;;0;0;0;;0;1;bva
45806;BVA Top Lots - Retourgoederen van o.a. Miele, Bosch, Domo & Brother;Netherlands;nl;2020-02-21;2020-02-25;;0;0;1;;0;1;bva
45406;Alles voor onderweg/hobbyist;Netherlands;nl;2020-02-22;2020-03-01;;0;0;1;;0;1;bva
44941;Zonnepanelen en omvormers t.b.v. zonnepanelen & aluminium steigers te Overloon;Netherlands;nl;2020-01-03;2020-01-14;;0;0;0;;0;1;bva
44700;Inventaris, woningdecoratie, dierbenodigdheden en tuinbenodigdheden te Cuijk;Netherlands;nl;2019-12-18;2020-01-06;;0;0;0;;0;1;bva
45013;Partijen led verlichting en beveiligingscamera’s;Netherlands;nl;2020-02-19;2020-02-23;;0;0;1;;0;1;bva
45742;Ex-lease auto’s te Apeldoorn;Netherlands;nl;2020-02-03;2020-02-11;;0;0;0;;0;1;bva
45344;Kleding, horloges en schoenen voor dames van o.a. Bjorn Borg, O'Neill, Burberry en Tommy Hilfiger;Netherlands;nl;2020-01-28;2020-02-02;;0;0;1;;0;1;bva
45200;Woonmeubilair te s-Heerenberg;Netherlands;nl;2020-01-10;2020-01-19;;0;0;0;;0;1;bva
45846;Dagaanbiedingen donderdagavond;Netherlands;nl;2020-02-19;2020-02-20;;0;0;1;;0;1;3rdpartydailyspecials
45290;Partij kantoormeubilair (Domeinen Roerende Zaken) Haulerwijk;Netherlands;nl;2020-01-03;2020-01-09;;0;0;0;;0;1;bva
45825;Woon- en slaapkamermeubilair te Leiden;Netherlands;nl;2020-02-10;2020-02-21;;0;0;0;;0;1;bva
45951;Faillissement Just Wellness te Eindhoven;Netherlands;nl;2020-02-10;2020-02-19;;0;0;0;;0;1;bva
45091;Horecagoederen cafetaria te Wijk en Aalburg;Netherlands;nl;2020-01-08;2020-01-20;;0;0;0;;0;1;bva
45570;Boels Verhuur te Amersfoort;Netherlands;nl;2020-01-25;2020-02-06;;0;0;0;;0;1;bva
45466;Dagaanbiedingen vrijdagavond;Netherlands;nl;2020-02-06;2020-02-07;;0;0;1;;0;1;3rdpartydailyspecials
45916;The daily vintage market (fri);Netherlands;nl;2020-02-21;2020-02-28;;0;0;1;;0;1;art
46207;Verzamelveiling (Domeinen Roerende Zaken) te Amersfoort;Netherlands;nl;2020-02-21;2020-02-24;;0;0;0;;0;1;bva
45434;Intern transport te Ede;Netherlands;nl;2020-01-22;2020-01-31;;0;0;0;;0;1;bva
45118;BVA Top Lots - Retourgoederen van o.a. SMEG, Samsung, HP & Lenco;Netherlands;nl;2020-01-15;2020-01-19;;0;0;1;;0;1;bva
44699;Consumentengoederen w.o. decoratie, tapijten & installatiematerialen te Tilburg;Netherlands;nl;2019-12-19;2020-01-03;;0;0;0;;0;1;bva
45168;The daily vintage market;Netherlands;nl;2020-01-16;2020-01-23;;0;0;1;;0;1;art
45357;(F) Faillissement en executoriale (verzamel) voertuigenveiling te Amersfoort (Hal 5);Netherlands;nl;2020-02-17;2020-02-25;;0;0;0;;0;1;bva
45914;The daily vintage market (wed);Netherlands;nl;2020-02-19;2020-02-26;;0;0;1;;0;1;art
45144;Kozijnen, overkappingen, deuren en toebehoren te Spijkenisse;Netherlands;nl;2020-01-24;2020-02-10;;0;0;0;;0;1;bva
44778;Tuindecoratie, terrashaarden, meubels en spiegels te Ulft;Netherlands;nl;2020-01-20;2020-02-03;;0;0;0;;0;1;bva
45700;Diversen (Domeinen Roerende Zaken) Numansdorp;Netherlands;nl;2020-01-28;2020-02-11;;0;0;0;;0;1;bva
44417;Boxsprings;Netherlands;nl;2020-01-16;2020-01-23;;0;0;1;;0;1;bva
45449;Bouwmateriaal en -materieel, rollend materiaal, gereedschap te Geesteren;Netherlands;nl;2020-01-18;2020-01-27;;0;0;0;;0;1;bva
45774;Faillissement Harbach Sport B.V. (Winkel uitverkoop) te Zutpen;Netherlands;nl;2020-01-23;2020-02-07;;0;0;0;;0;1;bva
45133;Vintage & pre-owned jewels and watches;Netherlands;nl;2020-01-16;2020-01-23;;0;0;1;;0;1;art
45741;Personen- en bedrijfsauto’s te Amersfoort;Netherlands;nl;2020-01-29;2020-02-05;;0;0;0;;0;1;bva
45519;Luxe horloges w.o. Seiko, Gucci & Maurice Lacroix;Netherlands;nl;2020-02-07;2020-02-13;;0;0;1;;0;1;art
45669;Dagaanbiedingen zondagavond;Netherlands;nl;2020-02-15;2020-02-16;;0;0;1;;0;1;3rdpartydailyspecials
44929;Meubilair te Utrecht;Netherlands;nl;2020-01-06;2020-01-14;;0;0;0;;0;1;bva
45171;The daily vintage market (sun);Netherlands;nl;2020-01-19;2020-01-26;;0;0;1;;0;1;art
46092;Kantoorinventaris en Xerox printers (Domeinen Roerende Zaken) te Amersfoort;Netherlands;nl;2020-02-14;2020-02-17;;0;0;0;;0;1;bva
45520;Luxe horloges w.o. Seiko, Rolex & Breitling;Netherlands;nl;2020-02-14;2020-02-20;;0;0;1;;0;1;art
45496;(Partijen) sanitair, bouwmaterialen, elektra, etc. te Uden;Netherlands;nl;2020-01-21;2020-01-29;;0;0;0;;0;1;bva
44986;Dagaanbiedingen zaterdagavond;Netherlands;nl;2020-01-10;2020-01-11;;0;0;1;;0;1;3rdpartydailyspecials
